# t	 S	 P	 Q	 T	 rho	 varkappa	 tau	 grad
# S, P, Q, T -- normalised values, rho -- in g/cm^3, varkappa -- in cm^2/g 
# t = 1 - z/z0 
# M = 2.011658e+00 Msun, alpha = 0.5, r = 1.000000e+10 cm, r = 16832.386518751366 rg, Teff = 10000.0 K, Mdot = 1.803440e+16 g/s, F = 2.907351e+34 g*cm^2/s^2, structure = BellLin, mu = 0.62
# varkappa_c = 3.744502e+01 cm^2/g, rho_c = 6.148372e-08 g/cm^3, T_c = 3.615493e+04 K, P_c = 2.981056e+05 dyn, Sigma0 = 2.150778e+01 g/cm^2, PradPgas_c = 1.445538e-02, z0r = 2.826062e-02, tau = 4.133250e+02
# Sigma_norm = 3.038202e+01, P_norm = 3.274658e+05, T_norm = 1.589961e+05, Q_norm = 5.670374e+11
# Pi1 = 4.334969, Pi2 = 0.618905, Pi3 = 1.143118, Pi4 = 0.441866
0.000000000000000000e+00 0.000000000000000000e+00 2.601542790091691121e-02 1.000000000000000000e+00 6.289462795646193205e-02 6.352643371673979483e-09 1.852044816853415199e+01 6.666666666666666297e-01 1.956016854801999327e-02
1.010101010101010187e-02 1.242182551461261950e-03 3.030982307313194804e-02 9.994296135194415953e-01 6.845083333502571810e-02 6.800513637062855976e-09 4.417390344814124603e+01 1.263363918496891669e+00 9.071124774427831161e-01
2.020202020202020374e-02 2.524016971224388260e-03 3.465774036472848985e-02 9.987704286736743819e-01 7.761136327894765929e-02 6.858229059147743567e-09 6.115683934787195852e+01 2.321104317291335040e+00 8.064444162399202476e-01
3.030303030303030387e-02 3.838243720998805227e-03 3.907640874029334743e-02 9.980216298707086375e-01 8.385779276437377305e-02 7.156625159124791084e-09 5.263676722837625022e+01 3.480739817642760414e+00 5.356531609994281684e-01
4.040404040404040747e-02 5.220420366653806196e-03 4.368189983711629615e-02 9.971805215165517877e-01 8.867132794997369116e-02 7.565808775760552432e-09 4.842642264413306208e+01 4.502613644305187179e+00 4.591764540559888919e-01
5.050505050505051108e-02 6.685240171724183764e-03 4.851516335167066485e-02 9.962429054308916676e-01 9.277229321187364930e-02 8.031492540420030824e-09 4.593063809538627851e+01 5.580053285083372394e+00 4.041643210947516995e-01
6.060606060606060774e-02 8.241288613237795005e-03 5.359722606549941620e-02 9.952039412876724223e-01 9.644598901854460615e-02 8.534836317521226336e-09 4.430528667603002901e+01 6.615108660199214619e+00 3.734970114933624519e-01
7.070707070707071829e-02 9.894743075093130613e-03 5.894097972064846203e-02 9.940584454043459584e-01 9.983520543972672356e-02 9.067147668372951270e-09 4.318365752423849813e+01 7.742280052997484674e+00 3.519645514740705750e-01
8.080808080808081495e-02 1.165056068266811899e-02 6.455501939847474446e-02 9.928010080463021136e-01 1.030212457723867492e-01 9.623660040710391819e-09 4.237861700955589583e+01 8.853298176403294306e+00 3.370675250269301593e-01
9.090909090909091161e-02 1.351298249428636682e-02 7.044529503505847501e-02 9.914260357593552841e-01 1.060541257396976772e-01 1.020143997236189838e-08 4.178457573427263583e+01 1.007257481305423852e+01 3.260792453753910136e-01
1.010101010101010222e-01 1.548579921665629335e-02 7.661596181434018882e-02 9.899278382216409877e-01 1.089670251444220112e-01 1.079844492536972337e-08 4.133667370445458289e+01 1.128852640310671163e+01 3.180217948869941136e-01
1.111111111111111188e-01 1.757248100914157382e-02 8.306983652025934362e-02 9.883007704263823134e-01 1.117839987300174448e-01 1.141302500921325253e-08 4.099152163237767610e+01 1.262222043999781640e+01 3.117782403502820099e-01
1.212121212121212155e-01 1.977620406775820044e-02 8.980853472376773561e-02 9.865388198292665001e-01 1.145193107923802578e-01 1.204414399967116900e-08 4.072352875427815633e+01 1.396063027687895364e+01 3.070312367398105868e-01
1.313131313131313260e-01 2.209996795375082299e-02 9.683276715547402269e-02 9.846364692160231025e-01 1.171873484420742073e-01 1.269049812379898192e-08 4.051001464884269865e+01 1.542334958021602276e+01 3.033576306082870211e-01
1.414141414141414366e-01 2.454655713651704083e-02 1.041423521395845181e-01 9.825875380057171871e-01 1.197945576113268462e-01 1.335141663918051519e-08 4.033997948656470811e+01 1.689654184936675563e+01 3.003248279220441241e-01
1.515151515151515194e-01 2.711863515970894256e-02 1.117365080720737064e-01 9.803864087854281539e-01 1.223490718618559236e-01 1.402592363461052372e-08 4.020161703059245895e+01 1.849900758954499480e+01 2.981969056548049446e-01
1.616161616161616299e-01 2.981862832698528934e-02 1.196133125018686433e-01 9.780274405957781747e-01 1.248567513398319839e-01 1.471311200581529487e-08 4.008656523644609848e+01 2.011639958721453425e+01 2.962983510481104754e-01
1.717171717171717404e-01 3.264893664173348919e-02 1.277707894729116778e-01 9.755042285974689920e-01 1.273187970615411169e-01 1.541260704232347118e-08 3.999244116729322229e+01 2.186691464107454053e+01 2.947332434173843274e-01
