# t	 S	 P	 Q	 T	 rho	 varkappa	 tau	 grad
# S, P, Q, T -- normalised values, rho -- in g/cm^3, varkappa -- in cm^2/g 
# t = 1 - z/z0 
# M = 1.005829e+01 Msun, alpha = 0.1, r = 1.000000e+10 cm, r = 3366.4773037502728 rg, Teff = 10000.0 K, Mdot = 3.668230e+15 g/s, F = 1.300207e+34 g*cm^2/s^2, structure = BellLin, mu = 0.62
# varkappa_c = 6.407034e+01 cm^2/g, rho_c = 2.064941e-07 g/cm^3, T_c = 4.727822e+04 K, P_c = 1.309216e+06 dyn, Sigma0 = 3.704146e+01 g/cm^2, PradPgas_c = 9.624161e-03, z0r = 1.519762e-02, tau = 1.213313e+03
# Sigma_norm = 4.698332e+01, P_norm = 1.361623e+06, T_norm = 2.299029e+05, Q_norm = 5.670374e+11
# Pi1 = 4.816412, Pi2 = 0.590167, Pi3 = 1.145826, Pi4 = 0.445320
0.000000000000000000e+00 0.000000000000000000e+00 1.314778220303140441e-02 1.000000000000000000e+00 4.349662148123761840e-02 1.334956129521860113e-08 2.372223831783199088e+01 6.666666666666666297e-01 6.763320208822763691e-02
1.010101010101010187e-02 9.170237404743787450e-04 1.632622147294626042e-02 9.997021010949317388e-01 5.035115453800428909e-02 1.432010716813832921e-08 1.049190870036905636e+02 2.062955088484172972e+00 1.042051515300101983e+00
2.020202020202020374e-02 1.841919620470561019e-03 1.948031747487242310e-02 9.993393724439104675e-01 6.004076847311091286e-02 1.432912944385024256e-08 9.635393578458183583e+01 4.610454458989685200e+00 7.749281791369602157e-01
3.030303030303030387e-02 2.809270835137885926e-03 2.275239752209761226e-02 9.989114686448080649e-01 6.549304876229182504e-02 1.534270649262996092e-08 8.306638178321064458e+01 6.479154452950671050e+00 4.491643234254318884e-01
4.040404040404040747e-02 3.852821426729654414e-03 2.624835517308747243e-02 9.984147392325384285e-01 6.972552653796147692e-02 1.662571414559845631e-08 7.699330327788412376e+01 8.580558881519335657e+00 4.101797698957427851e-01
5.050505050505051108e-02 4.985426812224224777e-03 3.000428722895500874e-02 9.978442611578797194e-01 7.338010465964475704e-02 1.805822272639765126e-08 7.361557925749562514e+01 1.042289872464562528e+01 3.605955355611119573e-01
6.060606060606060774e-02 6.215377855429670903e-03 3.404063001484839562e-02 9.971945426473396434e-01 7.669847397315626703e-02 1.960111984096531227e-08 7.155051855931971261e+01 1.267419689741327993e+01 3.389790913600699840e-01
7.070707070707071829e-02 7.549244659331274566e-03 3.837158604075419088e-02 9.964597448279257641e-01 7.979801076978483565e-02 2.123673281476403346e-08 7.021754075143881835e+01 1.473574405677549670e+01 3.227501114648795300e-01
8.080808080808081495e-02 8.992738324430054123e-03 4.300800672926130552e-02 9.956337611563920165e-01 8.274359939414613341e-02 2.295540311577837145e-08 6.932886076290738231e+01 1.725840686909043953e+01 3.122947552237027580e-01
9.090909090909091161e-02 1.055106626686687886e-02 4.795858016322768202e-02 9.947102955708637673e-01 8.557485194689767871e-02 2.475085343562682185e-08 6.872405653932409564e+01 1.962634613314845566e+01 3.049404273684825917e-01
1.010101010101010222e-01 1.222907856542312932e-02 5.323037001420930642e-02 9.936829780716877059e-01 8.831808018820969108e-02 2.661827348284360906e-08 6.830509134517083680e+01 2.248472653869333016e+01 2.995377307747446594e-01
1.111111111111111188e-01 1.403139368577745703e-02 5.882922553928113252e-02 9.925450033865351740e-01 9.098794431100704072e-02 2.855481138097180456e-08 6.801834580472359448e+01 2.521195349013192910e+01 2.957137388273289869e-01
