# t	 S	 P	 Q	 T	 rho	 varkappa	 tau	 grad
# S, P, Q, T -- normalised values, rho -- in g/cm^3, varkappa -- in cm^2/g 
# t = 1 - z/z0 
# M = 2.011658e+00 Msun, alpha = 0.1, r = 1.000000e+10 cm, r = 16832.386518751366 rg, Teff = 10000.0 K, Mdot = 1.803440e+16 g/s, F = 2.907351e+34 g*cm^2/s^2, structure = BellLin, mu = 0.62
# varkappa_c = 4.478041e+01 cm^2/g, rho_c = 1.795144e-07 g/cm^3, T_c = 5.163747e+04 K, P_c = 1.243102e+06 dyn, Sigma0 = 7.557371e+01 g/cm^2, PradPgas_c = 1.442391e-02, z0r = 3.665104e-02, tau = 1.727632e+03
# Sigma_norm = 9.031865e+01, P_norm = 1.262500e+06, T_norm = 2.674211e+05, Q_norm = 5.670374e+11
# Pi1 = 5.105182, Pi2 = 0.574322, Pi3 = 1.147308, Pi4 = 0.446242
0.000000000000000000e+00 0.000000000000000000e+00 8.202769557481124144e-03 1.000000000000000000e+00 3.739420136478332352e-02 7.722348058080770948e-09 1.976589378776973760e+01 6.666666666666666297e-01 6.098893991306045814e-01
1.010101010101010187e-02 6.670746441680724297e-04 1.050444343592981181e-02 9.998106436412357301e-01 4.479690981080651502e-02 8.255019696096208577e-09 7.917151765306871880e+01 2.158996074115356212e+00 7.679032016117047776e-01
2.020202020202020374e-02 1.360339543022855103e-03 1.286274007791777391e-02 9.995736851684952073e-01 5.159214811006498230e-02 8.776937514473794309e-09 5.922245307888274368e+01 4.722567382399160962e+00 5.651247761915674239e-01
3.030303030303030387e-02 2.115538453826339496e-03 1.541052829197679490e-02 9.992867344283744568e-01 5.604954250582153824e-02 9.679180269851185484e-09 5.312497414097334314e+01 6.401206052681700065e+00 3.953048741454678883e-01
4.040404040404040747e-02 2.951348531726720285e-03 1.820307393609429253e-02 9.989453268906003380e-01 5.971996013645219925e-02 1.073046018218152566e-08 5.027688974350233053e+01 8.567977750723423824e+00 3.599304273692400802e-01
5.050505050505051108e-02 3.877718058528032297e-03 2.126676654767086297e-02 9.985442090923817293e-01 6.299628369011510409e-02 1.188446557643292151e-08 4.873430383122938991e+01 1.040844203423766423e+01 3.292252021168926568e-01
6.060606060606060774e-02 4.902283372476580296e-03 2.461982725166142819e-02 9.980776759072229609e-01 6.603842975557883133e-02 1.312445827659089399e-08 4.783976445868594851e+01 1.286748957413037253e+01 3.141265485406226632e-01
7.070707070707071829e-02 6.031724511878847929e-03 2.827673954035106463e-02 9.975396909528948530e-01 6.892620936870218207e-02 1.444235646600711434e-08 4.730550404944060716e+01 1.506482403307973605e+01 3.035536650095645994e-01
8.080808080808081495e-02 7.272220076471445742e-03 3.224975490900923447e-02 9.969239057915261215e-01 7.170372929586145416e-02 1.583353177825720457e-08 4.698717562820201010e+01 1.793280562352822471e+01 2.968521658386373274e-01
9.090909090909091161e-02 8.629605745938243727e-03 3.654939278490335064e-02 9.962238321428434906e-01 7.439947120487877541e-02 1.729431801896569105e-08 4.680016348925261127e+01 2.057885596417335350e+01 2.922221724552652722e-01
1.010101010101010222e-01 1.010950830715761327e-02 4.118501317133339140e-02 9.954326543403996252e-01 7.702925428799367591e-02 1.882247110474825265e-08 4.669956158138485591e+01 2.393084240714926025e+01 2.889695192855816219e-01
1.111111111111111188e-01 1.171734085680917886e-02 4.616460757794994818e-02 9.945434048104736524e-01 7.960504374517894666e-02 2.041557829226792778e-08 4.665398363322745467e+01 2.709182553190876064e+01 2.866999771164220889e-01
1.212121212121212155e-01 1.345835882985724208e-02 5.149528635895191109e-02 9.935490098034031048e-01 8.213432311630547433e-02 2.207170681119215724e-08 4.664481223777801944e+01 3.098759097344200697e+01 2.851586052098444846e-01
1.313131313131313260e-01 1.533762290555150919e-02 5.718282593272190628e-02 9.924422115781343923e-01 8.462317758329084005e-02 2.378862874047481217e-08 4.665780830667866752e+01 3.471875801453656152e+01 2.840058286776105945e-01
1.414141414141414366e-01 1.736011093303372818e-02 6.323246614032407287e-02 9.912155809343964341e-01 8.707441700272242069e-02 2.556481581765109638e-08 4.668662828107299134e+01 3.920972254780104294e+01 2.833503017196091767e-01
1.515151515151515194e-01 1.953046577087355629e-02 6.964765042933303285e-02 9.898618843627435826e-01 8.949281852686058469e-02 2.739752975674541607e-08 4.672129356042042048e+01 4.355947609739447302e+01 2.828315028178270962e-01
1.616161616161616299e-01 2.185344863679988814e-02 7.643200206147056364e-02 9.883732220632386323e-01 9.187791251526823688e-02 2.928580994975504845e-08 4.676280264160557465e+01 4.869112811805984364e+01 2.826087905833306602e-01
1.717171717171717404e-01 2.433326309509729890e-02 8.358671485467562834e-02 9.867425830694444011e-01 9.423433997092624248e-02 3.122634741198502591e-08 4.680223739643180636e+01 5.370250877929087352e+01 2.825335134362769729e-01
1.818181818181818232e-01 2.697439088584970696e-02 9.111359940776606048e-02 9.849617077857052427e-01 9.656018053951918867e-02 3.321836539527205473e-08 4.684343143065267157e+01 5.951540142936085687e+01 2.824608539512314387e-01
1.919191919191919338e-01 2.978074414877782822e-02 9.901226838132554109e-02 9.830235981941438661e-01 9.885875078427648621e-02 3.525875844161355809e-08 4.688050965181464846e+01 6.522670080628509481e+01 2.827366213904817238e-01
2.020202020202020443e-01 3.275626532926063234e-02 1.072819324569149468e-01 9.809203610033434551e-01 1.011297794818143136e-01 3.734570402533966623e-08 4.691414761289144053e+01 7.175696893820958167e+01 2.827556158677574927e-01
2.121212121212121271e-01 3.590485749419401046e-02 1.159215799543293068e-01 9.786440970120195981e-01 1.033725243427277146e-01 3.947774098834712756e-08 4.694595416423068457e+01 7.820194608868841613e+01 2.830289233908357405e-01
2.222222222222222376e-01 3.922981628418863859e-02 1.249277441746748374e-01 9.761879993296810332e-01 1.055898109793100698e-01 4.165143887357156899e-08 4.697123233433496381e+01 8.548166173177372684e+01 2.833974679140636166e-01
2.323232323232323482e-01 4.273470385763922935e-02 1.342975976318769027e-01 9.735438830324605330e-01 1.077798445880868150e-01 4.386557376064860651e-08 4.699324390770508586e+01 9.269008225779084853e+01 2.835540332289243626e-01
2.424242424242424310e-01 4.642275089712234737e-02 1.440271197543505632e-01 9.707044969671115853e-01 1.099432111266331474e-01 4.611784251006950867e-08 4.701129521435635894e+01 1.007467830074886734e+02 2.839914272979385257e-01
2.525252525252525415e-01 5.029677483312954694e-02 1.541105443802187891e-01 9.676629733564184876e-01 1.120812435154327213e-01 4.840525777844263607e-08 4.702335934623518199e+01 1.087446376123758682e+02 2.843584278481975369e-01
2.626262626262626521e-01 5.435981346192370056e-02 1.645427404244692304e-01 9.644113634727303763e-01 1.141922874677134825e-01 5.072652087173084715e-08 4.703227771891613429e+01 1.176020080142200896e+02 2.846336250909332066e-01
2.727272727272727626e-01 5.861446394906051627e-02 1.753170169659380162e-01 9.609430192066554799e-01 1.162773818618483279e-01 5.307890456905240163e-08 4.703665317490842313e+01 1.264110680461761262e+02 2.851294397582788132e-01
2.828282828282828731e-01 6.306306110405207610e-02 1.864255883832641736e-01 9.572511777580626768e-01 1.183368901141151897e-01 5.545982489261353562e-08 4.703603752346339206e+01 1.360891983720445353e+02 2.854980424263785510e-01
2.929292929292929282e-01 6.770806198588150138e-02 1.978610434806784002e-01 9.533284081841301161e-01 1.203696159029421925e-01 5.786774297658065726e-08 4.703240802800734599e+01 1.457272211858638968e+02 2.858525907301661673e-01
