# t	 S	 P	 Q	 T	 rho	 varkappa	 tau	 grad
# S, P, Q, T -- normalised values, rho -- in g/cm^3, varkappa -- in cm^2/g 
# t = 1 - z/z0 
# M = 1.005829e+00 Msun, alpha = 1, r = 1.000000e+10 cm, r = 33664.77303750273 rg, Teff = 10000.0 K, Mdot = 3.592641e+16 g/s, F = 4.111615e+34 g*cm^2/s^2, structure = BellLin, mu = 0.62
# varkappa_c = 2.970960e+01 cm^2/g, rho_c = 3.647615e-08 g/cm^3, T_c = 3.221669e+04 K, P_c = 1.575914e+05 dyn, Sigma0 = 1.699311e+01 g/cm^2, PradPgas_c = 1.723935e-02, z0r = 3.674411e-02, tau = 2.598580e+02
# Sigma_norm = 2.541672e+01, P_norm = 1.780922e+05, T_norm = 1.343905e+05, Q_norm = 5.670374e+11
# Pi1 = 4.100763, Pi2 = 0.633937, Pi3 = 1.141266, Pi4 = 0.439357
0.000000000000000000e+00 0.000000000000000000e+00 3.461231999054829173e-02 1.000000000000000000e+00 7.440999653515044387e-02 4.596561574116515873e-09 1.662689014527161646e+01 6.666666666666666297e-01 9.245221244639378888e-02
1.010101010101010187e-02 1.390049840606530970e-03 3.940857449786894923e-02 9.992494298222240889e-01 7.962805801754090085e-02 4.890556243512131866e-09 3.342985438534731912e+01 1.111896002945869100e+00 8.150045276743558276e-01
2.020202020202020374e-02 2.831204321288855255e-03 4.428373412721784558e-02 9.983993795634514834e-01 8.808814079880733505e-02 4.967758181074761121e-09 4.920932130189746090e+01 1.872725758961633513e+00 7.850180892468812122e-01
3.030303030303030387e-02 4.305680265644329548e-03 4.922340172240149275e-02 9.974485504226023869e-01 9.451772755322877806e-02 5.146263370926837978e-09 4.279005911542650153e+01 2.765700268545444818e+00 5.669759382019443628e-01
4.040404040404040747e-02 5.843741416244187942e-03 5.433133448570652557e-02 9.963945699323834004e-01 9.953649896592932367e-02 5.393884810354183552e-09 3.943446144214115634e+01 3.528067273598985754e+00 4.778772704225899837e-01
5.050505050505051108e-02 7.459785712219946241e-03 5.964690184697467312e-02 9.952336622732692595e-01 1.038210885915238774e-01 5.677223199035573737e-09 3.737322151979601870e+01 4.350227349824637102e+00 4.233574002138049130e-01
6.060606060606060774e-02 9.162188769555126150e-03 6.519029124103924155e-02 9.939614188337030365e-01 1.076537242192265181e-01 5.983943978997021033e-09 3.599203649621210843e+01 5.107672800118705503e+00 3.896010796831652634e-01
7.070707070707071829e-02 1.095682780479041371e-02 7.097348575999487541e-02 9.925730857480603575e-01 1.111799193486937565e-01 6.308170704681201160e-09 3.501424555242372350e+01 5.951371595685939653e+00 3.662559952375422645e-01
8.080808080808081495e-02 1.284829364622098319e-02 7.700409006003922086e-02 9.910636936263608199e-01 1.144842085882420563e-01 6.646635508408579123e-09 3.429528402265480480e+01 6.749189285138927907e+00 3.495900216947409600e-01
9.090909090909091161e-02 1.484042494999429120e-02 8.328703135781992395e-02 9.894281424797468638e-01 1.176200149872038830e-01 6.997288954256978331e-09 3.375151760033035231e+01 7.644733677179181619e+00 3.373113902274510467e-01
