# t	 S	 P	 Q	 T	 rho	 varkappa	 tau	 grad
# S, P, Q, T -- normalised values, rho -- in g/cm^3, varkappa -- in cm^2/g 
# t = 1 - z/z0 
# M = 1.005829e+01 Msun, alpha = 1, r = 1.000000e+10 cm, r = 3366.4773037502728 rg, Teff = 10000.0 K, Mdot = 3.668230e+15 g/s, F = 1.300207e+34 g*cm^2/s^2, structure = BellLin, mu = 0.62
# varkappa_c = 4.950798e+01 cm^2/g, rho_c = 4.483013e-08 g/cm^3, T_c = 2.847027e+04 K, P_c = 1.711607e+05 dyn, Sigma0 = 6.095505e+00 g/cm^2, PradPgas_c = 9.680371e-03, z0r = 1.003184e-02, tau = 1.571224e+02
# Sigma_norm = 1.078285e+01, P_norm = 2.062776e+05, T_norm = 1.001739e+05, Q_norm = 5.670374e+11
# Pi1 = 3.484809, Pi2 = 0.677687, Pi3 = 1.135521, Pi4 = 0.430616
0.000000000000000000e+00 0.000000000000000000e+00 6.354034164331077983e-02 1.000000000000000000e+00 9.982644144833809075e-02 9.773701487079923074e-09 2.138059023185589069e+01 6.666666666666666297e-01 4.780703263280309812e-01
1.010101010101010187e-02 1.888026933756687537e-03 7.008934210833343836e-02 9.986479224077901007e-01 1.046570742924869818e-01 1.028344213205745294e-08 3.488265249519928801e+01 9.542872409538341039e-01 5.581988782329273535e-01
2.020202020202020374e-02 3.847785734927613392e-03 7.679651071371471072e-02 9.971608806659966184e-01 1.122765769548871723e-01 1.050285668252443690e-08 7.093679283857385087e+01 1.473558095239624333e+00 1.037536136386003616e+00
3.030303030303030387e-02 5.808151244188329392e-03 8.339438270488019889e-02 9.955376349237837763e-01 1.234440726737199290e-01 1.037341306246035241e-08 9.184636452771790971e+01 2.368821984586481744e+00 1.033909924818492865e+00
4.040404040404040747e-02 7.767008060492533450e-03 8.992608771530929967e-02 9.937803541685170661e-01 1.314633835627944669e-01 1.050354761573908217e-08 7.950427301420248227e+01 3.294542066135582647e+00 6.972718467732266223e-01
5.050505050505051108e-02 9.764600107621958236e-03 9.652539506713840589e-02 9.918889980676716123e-01 1.376550738799128260e-01 1.076724211341393716e-08 7.267178005080388914e+01 4.116173953490291026e+00 5.922304080142559712e-01
6.060606060606060774e-02 1.181855003793641154e-02 1.032438980015958074e-01 9.898617177414453794e-01 1.428612287899211908e-01 1.109698826015990752e-08 6.827982239388065011e+01 4.889731583539841608e+00 5.129595231481377526e-01
7.070707070707071829e-02 1.393849643908494536e-02 1.101072685403467200e-01 9.876958739237702289e-01 1.474470702949639001e-01 1.146660774351258218e-08 6.521088467838799829e+01 5.655663556249540314e+00 4.659127184355198459e-01
8.080808080808081495e-02 1.613061188233328933e-02 1.171297570882802314e-01 9.853884055817206944e-01 1.516045546601884342e-01 1.186342552924458019e-08 6.294870482794367916e+01 6.408179988979338937e+00 4.315346478018869947e-01
9.090909090909091161e-02 1.839928410722015822e-02 1.243196407831678313e-01 9.829360148302517253e-01 1.554476207094591944e-01 1.228035106172749708e-08 6.121736109407531501e+01 7.170878485119359880e+00 4.066599240802172277e-01
